"credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","default","tot.payment","principal","interest"
0,"all_other",0.128,167.99,10.77896,27.6,712,5580.042,16513,30.9,6,1,0,1,6047.64,4119.238,1928.402
0,"debt_consolidation",0.1533,383.1,10.30895,18.52,647,1110,4021,72.3,3,0,0,1,13791.6,8707.282,5084.318
0,"debt_consolidation",0.1343,339.02,11.4053,4.78,657,3720.042,7455,93.2,1,2,0,0,12204.72,8157.378,4047.342
0,"debt_consolidation",0.1059,390.54,10.6736,6.36,687,517.0417,1069,42.8,1,0,0,0,14059.44,10232.76,3826.683
0,"credit_card",0.1438,97.08,10.59663,28.68,692,4709,21290,78,1,0,0,0,3494.88,2270.271,1224.609
0,"all_other",0.1407,20.53,10.34817,20.54,642,2369.042,14670,79.3,3,0,0,0,739.08,484.5915,254.4885
0,"small_business",0.0996,806.22,11.3621,0,727,3150.042,0,0,6,1,0,0,29023.92,21527.27,7496.654
0,"debt_consolidation",0.0964,188.58,9.798127,16.13,707,502.0417,466,46.6,0,0,0,1,6788.88,5083.937,1704.943
0,"all_other",0.1186,198.89,10.51867,4.54,667,930.0417,6232,60.5,0,0,0,0,7160.04,5016.415,2143.625
0,"small_business",0.1122,328.43,10.64542,0.94,697,390,179,17.9,3,0,0,1,11823.48,8444.264,3379.216
0,"debt_consolidation",0.0996,25.8,8.699515,0,682,480.0417,0,0,1,0,0,0,928.8,688.8981,239.9019
0,"all_other",0.1565,524.77,11.18442,8.73,652,4229.042,3193,59.1,3,2,0,1,18891.72,11813.27,7078.447
0,"home_improvement",0.128,100.8,10.77896,5.2,647,1200.042,11587,67,11,0,0,0,3628.8,2471.69,1157.11
0,"debt_consolidation",0.1786,72.17,10.70099,28.73,647,4709,6076,79.9,6,1,0,0,2598.12,1520.422,1077.698
0,"debt_consolidation",0.128,503.97,12.52816,17.87,672,6989.042,275925,84.8,0,1,0,0,18142.92,12357.71,5785.207
0,"debt_consolidation",0.1312,337.52,12.52816,20.06,672,6989.042,275925,84.8,0,1,0,0,12150.72,8197.166,3953.554
0,"major_purchase",0.1028,518.39,11.28978,0.62,712,630,1539,10.3,1,0,0,0,18662.04,13709.53,4952.506
0,"all_other",0.1059,78.11,10.03241,5.7,672,3150.042,3613,103.2,1,1,0,0,2811.96,2046.604,765.3562
0,"all_other",0.128,100.8,11.22524,3.42,647,3330,296,74,3,0,1,0,3628.8,2471.69,1157.11
0,"all_other",0.1091,326.97,10.26813,2.46,682,2609.042,1999,99.9,3,0,0,0,11770.92,8485.273,3285.647
0,"debt_consolidation",0.1438,412.35,11.30958,19.49,657,2340.042,5191,48.1,14,0,0,1,14844.6,9643.038,5201.562
0,"debt_consolidation",0.1565,524.77,10.859,11.54,652,1920.042,9603,96.5,5,0,0,0,18891.72,11813.27,7078.447
0,"debt_consolidation",0.1059,237.58,11.08214,12.54,682,2370.042,1367,6.9,9,0,0,1,8552.88,6224.967,2327.913
0,"all_other",0.1438,46.39,11.0021,21.34,642,5880,25254,53.1,24,0,0,0,1670.04,1084.856,585.1837
0,"small_business",0.1122,591.18,12.27373,11.61,692,1470,921,14.6,16,0,0,0,21282.48,15199.83,6082.651
0,"all_other",0.1091,19.62,9.615805,11.68,692,480.0417,441,73.5,0,0,0,0,706.32,509.1631,197.1569
0,"educational",0.1154,49.5,8.987197,11.1,662,1049,0,0,2,0,0,0,1782,1260.535,521.4649
0,"credit_card",0.0996,515.98,11.28978,16.29,717,2640.042,28095,32.8,7,0,0,0,18575.28,13777.43,4797.851
0,"educational",0.0933,31.96,9.87817,0.92,692,360,362,25.9,0,0,0,0,1150.56,869.6615,280.8985
0,"debt_consolidation",0.1312,270.02,10.18112,11.32,657,1410,3919,37.7,15,0,0,0,9720.72,6557.83,3162.89
0,"credit_card",0.1059,390.54,12.27373,11.78,692,1470,921,14.6,16,0,0,0,14059.44,10232.76,3826.683
0,"home_improvement",0.1786,902.06,12.76569,17.64,657,4230.042,44827,80.4,14,0,0,1,32474.16,19003.91,13470.25
0,"debt_consolidation",0.1438,515.44,10.49127,26.53,697,2310.042,13764,75.2,5,0,0,0,18555.84,12053.86,6501.985
0,"debt_consolidation",0.147,276.15,10.87427,18.52,647,3699,20383,67.9,2,0,0,0,9941.4,6396.224,3545.176
0,"educational",0.1375,495.52,11.33857,19.1,662,6660.042,26710,102.7,3,0,0,0,17838.72,11809.11,6029.609
0,"small_business",0.1754,748.08,11.14186,14.71,652,5099,4668,55.6,2,1,0,1,26930.88,15912,11018.88
0,"all_other",0.1343,27.13,10.16585,0,637,540.0417,0,0,2,0,0,1,976.68,652.7923,323.8877
0,"debt_consolidation",0.1501,277.37,10.91509,28.43,697,4079.042,38057,96.8,3,0,0,0,9985.32,6365.011,3620.309
0,"all_other",0.1659,106.35,9.392662,17.1,632,1199.042,7587,97.3,0,0,0,1,3828.6,2327.51,1501.09
0,"credit_card",0.1122,472.94,11.40756,15,687,1950.042,11220,72.4,4,0,0,0,17025.84,12159.76,4866.079
0,"debt_consolidation",0.1565,349.85,10.18112,29.41,692,3450.042,10565,56.8,2,0,0,0,12594.6,7875.59,4719.01
0,"all_other",0.1312,202.52,11.55215,6.95,652,3510.042,1189,79.3,0,0,0,0,7290.72,4918.494,2372.226
0,"all_other",0.1122,229.91,11.58989,21.97,692,6629.042,7258,42.7,7,0,0,1,8276.76,5911.216,2365.544
0,"all_other",0.1154,527.93,12.03172,6.23,682,5250.042,16161,78.1,4,0,0,1,19005.48,13443.93,5561.555
0,"all_other",0.1407,342.12,10.73813,25.91,697,3839.042,14554,52,3,0,0,0,12316.32,8075.423,4240.897
0,"debt_consolidation",0.1628,564.73,10.91872,7.96,652,3929,13614,70.9,3,0,0,0,20330.28,12474.81,7855.47
0,"all_other",0.1249,83.63,11.46163,16.19,657,5070,16027,64.6,5,0,0,0,3010.68,2069.829,940.8511
0,"all_other",0.0996,54.02,8.881836,17.33,687,540.0417,2469,29.7,1,0,0,1,1944.72,1442.414,502.3061
0,"small_business",0.1312,810.05,11.0021,25.08,757,9182.042,53461,50.8,0,0,0,0,29161.8,19673.25,9488.554
0,"all_other",0.0901,254.44,10.77896,8.3,717,870.0417,0,0,1,0,0,0,9159.84,6990.337,2169.503
0,"educational",0.1501,495.79,10.30895,12.76,657,3270,5830,64.1,1,0,0,1,17848.44,11377.25,6471.186
0,"small_business",0.0964,240.74,11.18442,15.72,712,4950.042,3943,43.8,4,0,0,1,8666.64,6490.121,2176.519
0,"debt_consolidation",0.1691,154.9,10.37349,27.15,652,3450.042,2012,100.6,0,0,0,0,5576.4,3357.657,2218.743
0,"debt_consolidation",0.1343,508.53,11.0021,2.16,662,3360.042,3286,84.3,6,0,0,1,18307.08,12236.07,6071.013
0,"debt_consolidation",0.1501,350.17,10.55581,21.81,657,3180.042,7897,75.2,3,0,0,1,12606.12,8035.606,4570.514
0,"debt_consolidation",0.1438,254.29,10.49127,26.08,682,3180.042,204,4.6,11,0,0,1,9154.44,5946.715,3207.725
0,"credit_card",0.1122,246.33,10.37099,6.62,677,452.0417,0,0,0,0,0,0,8867.88,6333.391,2534.489
0,"debt_consolidation",0.1722,661.61,10.54534,9.76,642,3690,8731,38.1,0,0,0,0,23817.96,14208.49,9609.467
0,"small_business",0.1059,325.45,10.81978,13.9,697,6090.042,4115,11.6,5,0,0,1,11716.2,8527.298,3188.902
0,"small_business",0.087,316.61,10.49127,0.6,727,570.0417,596,29.8,0,0,0,0,11397.96,8779.631,2618.329
0,"debt_consolidation",0.1741,622.13,10.81978,16.92,647,5490,4693,28.8,8,0,1,1,22396.68,13284.7,9111.984
0,"home_improvement",0.1425,274.4,10.91509,15.53,652,8699,19457,51.1,0,2,0,1,9878.4,6442.074,3436.326
0,"all_other",0.1709,24.99,9.942708,28.42,662,1208.042,1878,22.6,3,0,0,0,899.64,538.7732,360.8668
0,"debt_consolidation",0.1362,81.59,10.77059,15.53,647,1470,1233,35.2,1,0,0,0,2937.24,1952.031,985.209
0,"debt_consolidation",0.0838,315.12,10.58658,5.67,737,2925,4545,18.9,4,0,0,0,11344.32,8822.605,2521.715
0,"all_other",0.0983,160.94,10.71442,0.67,702,2977,339,11.7,6,0,0,0,5793.84,4314.128,1479.712
0,"major_purchase",0.1078,163.18,10.18112,13.55,687,4109.042,40091,33.2,0,0,0,0,5874.48,4251.269,1623.211
0,"home_improvement",0.1109,688.41,12.30138,21.28,747,8730,270800,25.3,5,0,0,0,24782.76,17768.87,7013.886
0,"all_other",0.1141,55.17,9.743788,21.75,687,360,5898,42.1,3,0,0,0,1986.12,1410.414,575.7064
0,"debt_consolidation",0.152,443.24,10.41775,17.08,657,5280.042,12951,83,1,0,1,0,15956.64,10113.54,5843.101
0,"debt_consolidation",0.1583,286.73,10.51867,22.25,647,4440,276,92,6,0,1,0,10322.28,6419.914,3902.366
0,"educational",0.133,253.79,10.30895,14.08,662,1960.042,0,0,7,0,0,1,9136.44,6130.466,3005.974
0,"all_other",0.1172,35.57,8.922658,19.2,672,1200.042,5168,84.1,4,0,0,0,1280.52,900.9246,379.5954
0,"all_other",0.1362,56.09,11.12726,5.61,682,1470,2324,14,18,0,0,1,2019.24,1341.947,677.2935
0,"credit_card",0.1204,232.64,11.05089,14.55,672,4290,7180,34.4,4,0,0,1,8375.04,5836.06,2538.98
0,"home_improvement",0.1078,244.76,11.09741,5.13,687,3119.042,12123,21,5,0,0,1,8811.36,6376.643,2434.717
0,"debt_consolidation",0.1393,187.8,10.43412,19.34,657,2789.042,3266,46,6,0,0,0,6760.8,4451.5,2309.3
0,"debt_consolidation",0.1362,163.17,11.0021,21.03,662,6600,16140,81.8,13,0,1,0,5874.12,3903.823,1970.297
0,"debt_consolidation",0.1109,65.57,10.59663,9.98,672,390,0,0,0,0,0,0,2360.52,1692.458,668.062
0,"debt_consolidation",0.133,169.2,10.34174,16.88,657,5129,2229,51.8,1,7,0,0,6091.2,4087.139,2004.061
0,"debt_consolidation",0.133,406.07,11.28978,8.64,662,991.0417,15636,73.4,1,0,0,0,14618.52,9808.891,4809.629
0,"all_other",0.1078,326.35,10.36502,13.01,702,3629,2294,22.9,5,0,0,1,11748.6,8502.278,3246.322
0,"debt_consolidation",0.133,406.07,10.49127,12.77,662,2430.042,8480,19.1,4,2,0,0,14618.52,9808.891,4809.629
0,"all_other",0.1457,248.08,11.29477,26.49,692,5160,18943,55.2,6,0,1,0,8930.88,5768.516,3162.364
0,"all_other",0.1299,16.85,10.19914,10,652,1890,182,60.7,6,0,0,0,606.6,410.8259,195.7741
0,"credit_card",0.133,406.07,10.70324,20.14,677,5100,17940,64.5,6,0,0,1,14618.52,9808.891,4809.629
0,"debt_consolidation",0.1488,471.52,11.09741,22.16,662,6840.042,23802,62.8,6,0,0,1,16974.72,10862.59,6112.126
0,"major_purchase",0.0983,482.82,11.09741,9.38,732,960.0417,664,1.6,2,0,0,0,17381.52,12942.38,4439.135
0,"debt_consolidation",0.1141,148.2,10.30895,13.88,677,3059.042,844,46.9,9,0,0,0,5335.2,3788.713,1546.487
0,"major_purchase",0.0983,193.13,9.729134,7.07,702,780,0,0,6,0,0,0,6952.68,5177.008,1775.672
0,"debt_consolidation",0.1583,701.47,11.15625,13.94,672,4050,11346,103.1,6,0,0,1,25252.92,15705.98,9546.936
0,"credit_card",0.1425,82.32,11.00967,22.93,652,6090.042,25203,93,0,0,0,0,2963.52,1932.622,1030.898
0,"debt_consolidation",0.1014,355.67,10.64542,12.94,712,1470,45442,25.8,0,0,0,1,12804.12,9445.77,3358.35
0,"debt_consolidation",0.133,81.22,10.08581,11.35,652,2460.042,5016,27.7,5,0,0,0,2923.92,1961.923,961.9969
0,"all_other",0.133,67.68,9.887358,23.6,677,1560.042,480,96,5,0,0,0,2436.48,1634.855,801.6246
0,"educational",0.1141,65.87,8.411833,4,667,330,333,37,4,0,0,0,2371.32,1683.958,687.3624
0,"credit_card",0.1236,200.32,11.05089,14.51,667,2880,12508,34.7,5,0,0,1,7211.52,4977.261,2234.259
0,"debt_consolidation",0.1046,324.84,11.33857,16.67,722,4458,6673,32.6,4,0,0,0,11694.24,8544.574,3149.666
0,"debt_consolidation",0.1615,450.96,10.89674,20.2,657,3390.042,18511,72.6,0,0,0,0,16234.56,10000.57,6233.988
0,"small_business",0.1172,793.94,11.8494,8.39,707,5280.042,16298,80.7,8,0,0,1,28581.84,20109.08,8472.758
0,"small_business",0.1804,682.76,11.69525,19.33,647,5160,5094,71.7,3,1,0,1,24579.36,14306.4,10272.96
0,"credit_card",0.1299,134.76,11.39611,6.78,657,7020.042,0,0,0,2,0,0,4851.36,3285.632,1565.728
0,"debt_consolidation",0.133,203.04,10.59663,5.13,657,3179.042,75,37.5,8,0,0,1,7309.44,4904.566,2404.874
0,"all_other",0.1646,106.16,11.0021,28.16,672,6480.042,7846,25.8,4,1,0,0,3821.76,2332.431,1489.329
0,"all_other",0.1046,68.22,10.43998,10.04,682,720,1856,26.5,0,0,0,0,2455.92,1794.455,661.4649
0,"small_business",0.1078,815.87,11.3621,0.75,717,3181.042,2718,19.3,8,1,0,0,29371.32,21255.56,8115.756
0,"debt_consolidation",0.1109,458.94,11.30097,15.63,702,3629,42619,2.6,4,0,0,0,16521.84,11845.92,4675.924
0,"debt_consolidation",0.152,208.59,10.49127,18.53,642,3270,6970,76.6,4,1,0,1,7509.24,4759.46,2749.78
0,"debt_consolidation",0.0951,372.44,9.903488,14.58,737,6900,20245,50.1,1,0,0,1,13407.84,10079.86,3327.978
0,"debt_consolidation",0.1615,233.41,10.39476,29.07,687,1471,10503,51.7,1,0,0,0,8402.76,5176.143,3226.617
0,"all_other",0.1141,98.8,9.472705,10.43,672,959.0417,474,11.8,0,0,0,0,3556.8,2525.809,1030.991
0,"small_business",0.1299,505.34,11.40756,10.24,672,2250,4162,68.4,14,0,1,1,18192.24,12320.88,5871.363
0,"credit_card",0.1646,265.39,10.71442,23.04,652,4169.042,7091,89.8,0,1,0,0,9554.04,5830.858,3723.182
0,"educational",0.1425,171.5,11.05089,17.22,647,4199.042,2347,24.7,1,1,0,1,6174,4026.296,2147.704
0,"debt_consolidation",0.1488,207.64,10.62133,15.75,642,2279.042,11638,73.7,4,1,0,0,7475.04,4783.486,2691.554
0,"debt_consolidation",0.1615,704.63,11.11245,21.83,667,5220.042,33295,90.7,4,0,1,1,25366.68,15626,9740.675
0,"debt_consolidation",0.1393,592.4,10.81978,23.47,697,7440.042,48792,80.9,0,0,0,0,21326.4,14041.9,7284.5
0,"major_purchase",0.133,84.6,10.12503,0.96,652,180.0417,177,88.5,1,0,0,1,3045.6,2043.569,1002.031
0,"debt_consolidation",0.1551,418.99,11.03489,15.38,647,1860,11214,70.1,0,0,0,0,15083.64,9471.722,5611.918
0,"debt_consolidation",0.1551,438.2,11.19821,19.73,657,6210,26066,98,13,0,1,1,15775.2,9905.985,5869.215
0,"all_other",0.1299,808.54,12.38839,9.67,682,9479,66919,61.3,5,0,0,0,29107.44,19713.31,9394.135
0,"home_improvement",0.1804,202.57,10.71442,25.84,647,1799,10147,89.8,0,0,0,1,7292.52,4244.607,3047.913
0,"major_purchase",0.1046,77.97,10.20359,19.29,697,482.0417,1364,34.1,2,0,0,0,2806.92,2050.919,756.0014
0,"debt_consolidation",0.1299,203.82,10.71442,22.77,692,5719.042,22191,85.3,6,0,1,1,7337.52,4969.409,2368.111
0,"all_other",0.092,191.36,11.48247,19.6,737,12240.04,40904,34.4,12,0,0,0,6888.96,5227.432,1661.528
0,"debt_consolidation",0.1583,526.1,11.0021,17.28,657,5400,11096,92.2,2,0,1,1,18939.6,11779.43,7160.168
0,"debt_consolidation",0.1236,300.48,11.8494,16.9,672,4440,45428,82.3,5,0,1,0,10817.28,7465.892,3351.388
0,"debt_consolidation",0.1457,516.83,10.81774,25.4,707,6360.042,11937,52.8,0,0,0,1,18605.88,12017.67,6588.215
0,"debt_consolidation",0.1393,102.44,9.392662,3.9,642,390,1437,79.8,0,0,0,1,3687.84,2428.177,1259.663
0,"credit_card",0.1141,386.97,11.98293,12.26,702,6960,56200,57.4,4,0,0,0,13930.92,9892.836,4038.084
0,"educational",0.0838,75.63,9.663007,3.82,722,602.0417,0,0,0,0,0,0,2722.68,2117.459,605.2212
0,"major_purchase",0.1425,68.6,11.12726,14.45,642,4710,29452,65.4,2,1,0,0,2469.6,1610.519,859.0815
0,"all_other",0.0743,49.72,8.160518,5.14,752,930.0417,506,5.9,0,0,0,0,1789.92,1432.285,357.6352
0,"credit_card",0.1236,534.19,11.31447,16.27,682,6390.042,33859,88.7,4,0,0,1,19230.84,13272.78,5958.061
0,"debt_consolidation",0.1551,230.45,11.98293,25.11,692,5159,127093,76.6,2,0,0,0,8296.2,5209.571,3086.629
0,"all_other",0.152,470.18,10.77896,26.08,687,5339.042,32005,70.4,1,0,0,0,16926.48,10728.24,6198.243
0,"debt_consolidation",0.1615,176.16,10.93311,24.36,652,7379,10402,81.9,3,0,0,1,6341.76,3906.557,2435.203
0,"debt_consolidation",0.1425,171.5,10.4631,21.5,657,4349,4473,106.5,7,0,1,1,6174,4026.296,2147.704
0,"all_other",0.1204,66.47,9.837348,0.96,662,1109,182,18.2,2,0,1,0,2392.92,1667.481,725.4385
0,"debt_consolidation",0.1425,343,10.52406,17.55,657,2850,6370,87.3,2,0,0,0,12348,8052.593,4295.407
0,"all_other",0.1141,342.51,10.91509,4.95,682,3365,1963,56.1,4,1,0,0,12330.36,8756.222,3574.138
0,"all_other",0.092,255.15,10.859,11.08,732,6870,5255,46.1,5,1,0,0,9185.4,6970,2215.4
0,"debt_consolidation",0.1551,418.99,10.59663,2.4,642,2490,4340,85.1,3,0,0,0,15083.64,9471.722,5611.918
0,"home_improvement",0.1836,436,11.12726,26.7,657,3330,27163,88.2,2,0,0,0,15696,9048.562,6647.438
0,"debt_consolidation",0.1425,411.6,11.15625,9.77,657,3509.042,4768,59.6,4,1,0,1,14817.6,9663.111,5154.489
0,"debt_consolidation",0.1299,175.19,10.7364,3.89,657,180.0417,3302,66,4,0,0,0,6306.84,4271.371,2035.469
0,"debt_consolidation",0.1362,84.99,10.08581,10.65,647,11190.04,3257,59.2,0,0,0,0,3059.64,2033.376,1026.264
0,"debt_consolidation",0.152,312.01,10.16585,4.34,642,1380.042,6345,77.4,8,0,0,0,11232.36,7119.225,4113.135
0,"credit_card",0.1078,293.72,11.91839,11.57,687,3450.042,31629,101.4,2,0,0,1,10573.92,7652.18,2921.74
0,"all_other",0.1488,276.86,10.93318,5.34,642,2430.042,1697,60.6,2,1,0,0,9966.96,6378.134,3588.826
0,"credit_card",0.1393,239.01,11.15625,23.21,677,11820.04,59023,79.5,5,0,0,0,8604.36,5665.352,2939.008
0,"debt_consolidation",0.1488,276.86,10.43412,16.91,647,3750.042,13128,25.6,10,0,0,0,9966.96,6378.134,3588.826
0,"small_business",0.1204,830.84,11.56172,3.73,702,780,1554,9.1,2,0,1,1,29910.24,20842.64,9067.6
0,"all_other",0.092,95.68,10.59663,0.99,707,779,1676,64.5,1,0,0,0,3444.48,2613.716,830.764
0,"debt_consolidation",0.1836,630.39,11.87757,29.96,667,13979.04,212629,87.4,3,0,0,1,22694.04,13082.85,9611.188
0,"debt_consolidation",0.1804,682.76,11.08214,22.01,657,2399.042,16265,76.7,1,0,0,0,24579.36,14306.4,10272.96
0,"all_other",0.1204,18.28,9.837348,5.22,662,1109,182,18.2,2,0,1,0,658.08,458.5762,199.5038
0,"all_other",0.1141,395.2,10.67821,14.9,692,720,20,0.4,2,0,0,1,14227.2,10103.23,4123.965
0,"home_improvement",0.1583,397.21,10.83958,15.93,642,4200.042,18382,79.6,3,0,0,0,14299.56,8893.572,5405.988
0,"debt_consolidation",0.1583,526.1,12.0137,13.52,657,6780.042,198023,61.3,2,1,0,1,18939.6,11779.43,7160.168
0,"debt_consolidation",0.152,208.59,10.31692,19.96,642,1980.042,6083,23.9,1,0,0,1,7509.24,4759.46,2749.78
0,"debt_consolidation",0.1804,532.64,11.31447,20.96,657,6360.042,24391,98.4,3,2,0,0,19175.04,11160.82,8014.22
0,"debt_consolidation",0.1141,230.54,10.42228,17.04,682,2310.042,7291,98.5,6,0,0,0,8299.44,5893.724,2405.716
0,"small_business",0.1141,395.2,10.90412,19.46,697,3570.042,1827,33.2,5,0,0,1,14227.2,10103.23,4123.965
0,"small_business",0.1046,97.46,10.86284,4.34,682,3120.042,8414,105.2,4,0,0,0,3508.56,2563.583,944.9775
0,"small_business",0.1836,726.67,11.95118,25.27,667,8190.042,210887,35.5,3,0,0,1,26160.12,15081.01,11079.11
0,"debt_consolidation",0.1646,329.97,10.81978,26.86,662,3600,18579,82.9,0,0,0,1,11878.92,7249.739,4629.181
0,"all_other",0.1425,102.9,10.95186,22.17,657,4949.042,6710,54.6,1,0,0,0,3704.4,2415.778,1288.622
0,"credit_card",0.1141,164.67,10.32548,0.39,677,183.0417,397,39.7,1,0,0,0,5928.12,4209.766,1718.354
0,"debt_consolidation",0.1804,682.76,11.35041,16.28,647,1590.042,2253,62.6,4,0,0,0,24579.36,14306.4,10272.96
0,"debt_consolidation",0.1551,261.87,11.22524,27.2,677,3900.042,14273,50.1,2,1,1,0,9427.32,5919.854,3507.466
0,"debt_consolidation",0.1709,211.51,10.81978,26.52,657,7470.042,18941,98.7,1,0,0,1,7614.36,4560.061,3054.299
0,"debt_consolidation",0.1772,360.13,11.30685,25.91,657,2430.042,41603,81.1,0,0,0,1,12964.68,7618.875,5345.805
0,"debt_consolidation",0.1362,224.36,10.50232,14.34,657,2549,11541,63.4,0,0,0,0,8076.96,5367.786,2709.174
0,"debt_consolidation",0.1836,447.81,10.89674,14.82,647,5884,8079,45.4,3,2,0,0,16121.16,9293.662,6827.498
0,"debt_consolidation",0.1488,349.53,10.66896,27.99,692,4440,14998,80.9,0,0,1,0,12583.08,8052.262,4530.818
0,"all_other",0.092,57.41,10.4631,10.94,707,3419.042,10008,84.8,6,0,0,1,2066.76,1568.284,498.4758
0,"all_other",0.1172,529.3,11.22524,1.06,692,5480,821,6.1,4,2,0,0,19054.8,13406.22,5648.577
0,"major_purchase",0.1299,168.45,9.903488,9.78,657,1949.042,504,63,2,0,0,0,6064.2,4107.04,1957.16
0,"debt_consolidation",0.152,417.17,10.54534,5.81,647,2489,7600,84.4,2,0,0,0,15018.12,9518.692,5499.428
0,"debt_consolidation",0.1078,261.08,10.04325,7.83,687,4413,7846,56.9,4,0,1,0,9398.88,6801.822,2597.058
0,"all_other",0.1046,81.21,10.71442,17.95,687,6660.042,3092,14.9,6,0,2,0,2923.56,2136.143,787.4166
0,"debt_consolidation",0.1457,186.06,9.998798,8.73,642,9719.042,9930,55.2,0,1,0,0,6698.16,4326.387,2371.773
0,"small_business",0.1362,169.97,10.20359,19.42,657,4589.042,3959,100,2,2,0,0,6118.92,4066.512,2052.408
0,"all_other",0.1078,262.71,11.0021,3.48,702,180.0417,0,0,8,0,0,0,9457.56,6844.288,2613.272
0,"debt_consolidation",0.1393,280.84,11.91839,19.13,687,5100,62705,78.5,5,0,0,0,10110.24,6656.866,3453.374
0,"credit_card",0.1393,61.46,10.29215,22.13,657,5970.042,9821,56.8,5,0,2,1,2212.56,1456.812,755.7484
0,"debt_consolidation",0.1804,627.6,11.65269,21.03,652,7140.042,73941,63.5,2,0,0,0,22593.6,13150.59,9443.009
0,"debt_consolidation",0.1393,273.15,10.20359,11.02,652,2632,2359,57.5,0,2,0,0,9833.4,6474.587,3358.813
0,"debt_consolidation",0.1292,188.48,10.30895,8.2,662,1019.042,18718,68.1,2,0,0,1,6785.28,4605.059,2180.221
0,"major_purchase",0.1071,84.77,9.837348,0.64,682,209.0417,287,28.7,4,0,0,0,3051.72,2213.125,838.5954
0,"home_improvement",0.1039,30.02,12.20907,11.85,732,9779,133963,16.8,15,0,0,1,1080.72,791.3044,289.4156
0,"debt_consolidation",0.1671,532.63,11.51293,29.04,692,13530,71002,75.6,1,0,0,1,19174.68,11614.92,7559.758
0,"all_other",0.1071,195.61,10.55581,12.28,687,2550,364,28,5,0,0,0,7041.96,5106.869,1935.091
0,"credit_card",0.1482,138.31,11.51293,24.79,662,7621,41190,75.2,4,0,0,0,4979.16,3192.043,1787.117
0,"debt_consolidation",0.1482,414.93,11.39639,3.49,652,5190,8016,61.7,11,8,0,0,14937.48,9576.129,5361.351
0,"small_business",0.1829,755.91,12.83201,8.52,652,5039.042,165108,92.3,4,0,0,1,27212.76,15720.82,11491.94
0,"debt_consolidation",0.1482,345.78,11.55215,25.47,692,8789,22470,45.9,0,0,0,0,12448.08,7980.223,4467.857
0,"small_business",0.1576,300.46,10.49127,22.53,647,2609,2066,18.1,4,0,0,0,10816.56,6741.472,4075.088
0,"small_business",0.1071,328.47,11.46163,13.43,737,3600,37055,46.5,8,0,0,1,11824.92,8575.499,3249.421
0,"debt_consolidation",0.1387,71.65,10.389,18.37,657,3720,1935,77.4,2,0,0,0,2579.4,1701.409,877.9909
0,"credit_card",0.1355,271.68,10.859,27.05,717,2700.042,11023,59.9,2,0,0,0,9780.48,6513.576,3266.904
0,"home_improvement",0.1545,418.64,10.859,9.74,647,4860.042,13665,49.9,3,0,0,1,15071.04,9480.86,5590.18
0,"debt_consolidation",0.1355,81.51,10.19914,7.98,647,1889,182,60.7,6,0,0,0,2934.36,1954.217,980.1434
0,"all_other",0.1166,66.11,10.51867,17.29,672,3389.042,42969,83.1,4,0,0,0,2379.96,1677.465,702.4951
0,"debt_consolidation",0.1418,57.4,10.25766,17.47,642,2909,4138,94,2,0,0,1,2066.4,1350.41,715.9904
0,"debt_consolidation",0.1355,615.52,10.89674,21.27,677,4829,22037,58.9,4,0,0,0,22158.72,14757.2,7401.52
0,"credit_card",0.1513,260.47,11.15625,15.99,642,3001,26933,65.2,5,0,0,0,9376.92,5955.716,3421.204
0,"credit_card",0.1829,849.38,11.22524,8.54,657,9361.042,0,0,2,0,0,0,30577.68,17664.74,12912.94
0,"debt_consolidation",0.1861,464.86,11.22524,29.47,662,3990,22038,78.7,8,0,0,1,16734.96,9575.425,7159.535
0,"debt_consolidation",0.145,289.14,10.81978,16.68,657,3360,11783,94.3,0,0,0,0,10409.04,6737.404,3671.636
0,"all_other",0.1797,650.48,11.22524,15.97,647,6242,64851,78.4,2,0,0,0,23417.28,13658.67,9758.614
0,"debt_consolidation",0.1829,352.1,10.94574,25.5,657,3420.042,13243,98.1,0,0,0,0,12675.6,7322.698,5352.902
0,"small_business",0.1545,401.2,10.81978,7.9,662,727,1509,30.8,7,0,0,1,14443.2,9085.9,5357.3
0,"debt_consolidation",0.1608,624.74,11.15625,29.16,707,5219.042,4863,18.1,1,0,1,0,22490.64,13883.47,8607.166
0,"debt_consolidation",0.1387,475.05,10.76587,25.66,717,4860.042,33377,49,2,0,0,1,17101.8,11280.59,5821.208
0,"debt_consolidation",0.1355,394.78,10.4631,21.22,677,5579.042,30402,71.5,4,0,0,0,14212.08,9464.92,4747.16
0,"small_business",0.1387,402.56,11.14966,8.8,677,2909,8045,49.7,4,1,0,1,14492.16,9559.236,4932.924
